 0.00000000e+00 7.50000000e-01 2.06300000e+00 3.37500000e+00 4.68800000e+00 6.00000000e+00 7.31300000e+00 8.62500000e+00 9.93800000e+00 1.12500000e+01 1.25630000e+01 1.38750000e+01 1.51880000e+01 1.65000000e+01 1.78130000e+01 1.91250000e+01 2.04380000e+01 2.17500000e+01 2.30630000e+01 2.43750000e+01 2.56880000e+01 2.70000000e+01 2.83130000e+01 2.96250000e+01 3.09380000e+01 3.22500000e+01 3.35630000e+01 3.48750000e+01 3.61880000e+01 3.75000000e+01 3.88130000e+01 4.01250000e+01 4.14380000e+01 4.27500000e+01 4.40630000e+01 4.53750000e+01 4.66880000e+01 4.80000000e+01 4.93130000e+01 5.06250000e+01 5.19380000e+01 5.32500000e+01 5.45630000e+01 5.58750000e+01 5.71880000e+01 5.85000000e+01 5.98130000e+01 6.11250000e+01 6.24380000e+01 6.37500000e+01 6.50630000e+01
 3.09640000e+00 NaN 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 6.64000000e-01 8.00000000e-01 6.04000000e-01 6.16000000e-01 3.76000000e-01 2.72000000e-01 1.16000000e-01 1.92000000e-01 1.04000000e-01 8.00000000e-02 5.60000000e-02 7.60000000e-02 5.20000000e-02 7.20000000e-02 1.20000000e-02 3.20000000e-02 2.80000000e-02 1.60000000e-02 1.60000000e-02 2.40000000e-02 1.20000000e-02 4.00000000e-03 1.20000000e-02 4.00000000e-03 1.20000000e-02 8.00000000e-03 8.00000000e-03 4.00000000e-03 8.00000000e-03 0.00000000e+00 4.00000000e-03 8.00000000e-03 8.00000000e-03 0.00000000e+00 8.00000000e-03 4.00000000e-03 4.00000000e-03 4.00000000e-03 0.00000000e+00 4.00000000e-03
 3.12910000e+00 NaN 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 9.80000000e-01 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 4.56000000e-01 1.02000000e+00 5.84000000e-01 2.40000000e-01 3.24000000e-01 1.12000000e-01 2.40000000e-01 1.56000000e-01 1.92000000e-01 1.52000000e-01 6.00000000e-02 4.40000000e-02 8.80000000e-02 7.20000000e-02 4.80000000e-02 6.00000000e-02 3.60000000e-02 1.60000000e-02 3.20000000e-02 2.80000000e-02 2.80000000e-02 2.80000000e-02 2.00000000e-02 8.00000000e-03 2.00000000e-02 4.00000000e-03 4.00000000e-03 1.60000000e-02 8.00000000e-03 8.00000000e-03 8.00000000e-03 8.00000000e-03 8.00000000e-03
 3.16160000e+00 NaN 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 6.28000000e-01 9.36000000e-01 1.02000000e+00 8.44000000e-01 3.68000000e-01 1.96000000e-01 5.56000000e-01 6.36000000e-01 2.36000000e-01 8.08000000e-01 4.88000000e-01 4.44000000e-01 9.36000000e-01 5.48000000e-01 4.00000000e-01 1.84000000e-01 3.20000000e-01 1.88000000e-01 2.44000000e-01 1.76000000e-01 1.32000000e-01 1.68000000e-01 1.32000000e-01 2.00000000e-02 1.60000000e-02 1.28000000e-01 1.72000000e-01 1.84000000e-01 6.80000000e-02 1.12000000e-01 9.60000000e-02 4.80000000e-02 4.00000000e-02 3.60000000e-02 3.60000000e-02 1.60000000e-02 3.20000000e-02 2.40000000e-02 2.40000000e-02 1.60000000e-02
 3.19440000e+00 NaN 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 9.84000000e-01 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.72000000e-01 3.92000000e-01 2.68000000e-01 1.02000000e+00 8.32000000e-01 1.02000000e+00 1.02000000e+00 1.02000000e+00 6.04000000e-01 2.80000000e-02 1.44000000e-01 4.92000000e-01 2.64000000e-01 6.36000000e-01 2.48000000e-01 1.84000000e-01 1.12000000e-01 1.56000000e-01 4.40000000e-02 1.68000000e-01 9.20000000e-02 2.36000000e-01 6.16000000e-01 5.04000000e-01 2.24000000e-01 5.20000000e-02 4.00000000e-02 2.00000000e-02 5.20000000e-02 2.00000000e-02 6.80000000e-02 6.40000000e-02
 3.22730000e+00 NaN 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.00000000e-01 1.84000000e-01 2.60000000e-01 1.02000000e+00 1.02000000e+00 7.16000000e-01 6.00000000e-01 3.92000000e-01 8.40000000e-02 1.32000000e-01 2.40000000e-02 7.20000000e-02 9.60000000e-02 2.40000000e-02 6.00000000e-02 7.56000000e-01 9.60000000e-01 1.02000000e+00 9.52000000e-01 6.52000000e-01 4.80000000e-01 2.00000000e-01 9.60000000e-02 3.20000000e-02 6.80000000e-02 5.20000000e-02 1.08000000e-01 1.20000000e-01 1.60000000e-01 9.20000000e-02 1.96000000e-01 8.80000000e-02 2.80000000e-02 1.60000000e-02 8.00000000e-03 2.00000000e-02 2.00000000e-02 3.20000000e-02 2.40000000e-02
 3.26010000e+00 NaN 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.24000000e-01 1.52000000e-01 2.80000000e-01 1.00000000e-01 4.96000000e-01 5.96000000e-01 3.00000000e-01 2.12000000e-01 8.00000000e-02 6.00000000e-02 6.80000000e-02 1.28000000e-01 4.00000000e-02 1.16000000e-01 1.16000000e-01 1.32000000e-01 6.40000000e-02 1.32000000e-01 9.00000000e-01 1.02000000e+00 1.02000000e+00 1.02000000e+00 7.04000000e-01 1.88000000e-01 2.80000000e-02 3.20000000e-02 7.60000000e-02 3.60000000e-02 5.20000000e-02 1.20000000e-02 4.00000000e-03 1.00000000e-01 2.32000000e-01 2.04000000e-01 8.00000000e-03 4.00000000e-02 5.20000000e-02 2.00000000e-02 2.80000000e-02
 3.29270000e+00 NaN 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.12000000e-01 2.36000000e-01 2.84000000e-01 6.00000000e-02 2.36000000e-01 4.96000000e-01 1.02000000e+00 5.04000000e-01 3.08000000e-01 9.20000000e-02 8.80000000e-02 2.60000000e-01 1.60000000e-02 1.20000000e-02 3.20000000e-02 2.00000000e-02 5.20000000e-02 5.20000000e-02 1.36000000e-01 9.64000000e-01 6.32000000e-01 1.02000000e+00 8.84000000e-01 1.01600000e+00 4.20000000e-01 2.04000000e-01 1.68000000e-01 1.72000000e-01 1.92000000e-01 4.40000000e-02 5.60000000e-02 1.20000000e-02 5.60000000e-02 1.00000000e-01 1.20000000e-01 7.60000000e-02 9.20000000e-02 9.60000000e-02 3.60000000e-02
 3.32610000e+00 NaN 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 8.48000000e-01 3.36000000e-01 4.00000000e-01 1.16000000e-01 2.12000000e-01 6.40000000e-01 1.02000000e+00 3.88000000e-01 3.60000000e-01 6.12000000e-01 9.20000000e-02 1.08000000e-01 1.76000000e-01 1.08000000e-01 9.20000000e-02 1.16000000e-01 7.20000000e-02 1.00000000e-01 2.40000000e-02 4.00000000e-01 1.02000000e+00 1.02000000e+00 1.02000000e+00 6.36000000e-01 1.04000000e-01 8.40000000e-02 1.88000000e-01 1.02000000e+00 1.02000000e+00 1.02000000e+00 3.80000000e-01 9.20000000e-02 1.12000000e-01 2.56000000e-01 1.72000000e-01 1.80000000e-01 3.60000000e-02 6.40000000e-02 8.00000000e-03
 3.35890000e+00 NaN 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.02000000e+00 1.28000000e-01 2.08000000e-01 2.40000000e-01 1.00000000e-01 2.08000000e-01 6.80000000e-02 4.80000000e-02 1.02000000e+00 8.04000000e-01 1.02000000e+00 3.52000000e-01 2.40000000e-01 1.96000000e-01 4.16000000e-01 1.84000000e-01 1.76000000e-01 7.20000000e-02 1.36000000e-01 2.80000000e-01 8.80000000e-02 8.00000000e-02 6.00000000e-02 1.02000000e+00 1.02000000e+00 8.80000000e-01 5.40000000e-01 4.44000000e-01 1.40000000e-01 1.92000000e-01 1.02000000e+00 1.02000000e+00 8.68000000e-01 6.28000000e-01 5.60000000e-02 7.60000000e-02 1.32000000e-01 9.20000000e-02 3.36000000e-01 4.64000000e-01
