 1.81220000e+00 -6.40868000e-01 1.47447062e-01
 1.84480000e+00 -5.83650000e-01 3.61922678e-02
 1.87730000e+00 -8.21686000e-01 3.74360445e-02
 1.90990000e+00 -8.69756000e-01 1.03959880e-01
 1.94260000e+00 -7.64466000e-01 5.01426309e-02
 1.97500000e+00 -9.04092000e-01 1.46118412e-01
 2.00800000e+00 -7.25556000e-01 9.24791678e-02
 2.04040000e+00 -8.10240000e-01 1.95120927e-01
 2.07270000e+00 -2.86102000e-01 1.83640745e-01
 2.10560000e+00 -8.94938000e-01 1.08402449e-01
 2.13820000e+00 -8.65174000e-01 9.06894872e-02
 2.17080000e+00 -8.83486000e-01 1.80294071e-01
 2.20390000e+00 -8.60596000e-01 1.18214610e-01
 2.23620000e+00 -1.04370800e+00 7.30067690e-02
 2.26910000e+00 -9.72730000e-01 1.04239277e-01
 2.30140000e+00 -9.54438000e-01 3.29709898e-02
 2.33390000e+00 -8.99508000e-01 5.52415774e-02
 2.36720000e+00 -9.29264000e-01 6.23730842e-02
 2.39960000e+00 -8.72040000e-01 4.15813372e-02
 2.43220000e+00 -8.35418000e-01 5.89148009e-02
 2.46510000e+00 -9.20108000e-01 2.98449086e-02
 2.49770000e+00 -7.91932000e-01 2.96229095e-02
 2.52990000e+00 -9.20112000e-01 7.44423493e-02
 2.56210000e+00 -9.10954000e-01 5.64214080e-02
 2.59480000e+00 -8.74330000e-01 7.35461668e-02
 2.62810000e+00 -8.56020000e-01 5.96852155e-02
 2.66100000e+00 -8.39996000e-01 1.73595098e-02
 2.69380000e+00 -8.14818000e-01 9.95719284e-02
 2.72660000e+00 -8.23976000e-01 4.98835838e-02
 2.75910000e+00 -7.46156000e-01 9.06198926e-02
 2.79200000e+00 -7.64464000e-01 7.30127238e-02
 2.82430000e+00 -7.57600000e-01 5.07922981e-02
 2.85670000e+00 -7.85062000e-01 1.42615292e-01
 2.88990000e+00 -8.46862000e-01 3.70806381e-02
 2.92220000e+00 -8.35418000e-01 4.12620676e-02
 2.95500000e+00 -7.23266000e-01 9.31123409e-02
 2.98790000e+00 -7.34712000e-01 5.80157864e-02
 3.02070000e+00 -8.14820000e-01 6.34100958e-02
 3.05330000e+00 -5.17274000e-01 2.27072745e-01
 3.08560000e+00 -6.88936000e-01 1.39552000e-01
 3.11800000e+00 -7.94222000e-01 7.35452332e-02
 3.15070000e+00 -7.64464000e-01 8.76787037e-02
 3.18350000e+00 -7.71332000e-01 5.21907628e-02
 3.21620000e+00 -8.39998000e-01 5.46444139e-02
 3.24930000e+00 -8.03376000e-01 1.15125159e-01
 3.28190000e+00 -8.49152000e-01 1.29829321e-01
 3.31500000e+00 -8.12530000e-01 9.40229671e-02
 3.34810000e+00 -5.72202400e-01 3.97424584e-01
 3.38070000e+00 -8.62882000e-01 9.14096894e-02
 3.41380000e+00 -5.67626000e-01 3.17621492e-01
 3.44640000e+00 -8.12530000e-01 1.63857859e-01
 3.47970000e+00 -7.98796000e-01 8.22870909e-02
 3.51370000e+00 -5.53894000e-01 2.08302729e-01
 3.54640000e+00 -8.88058000e-01 8.69967242e-02
 3.57940000e+00 -6.91222000e-01 3.30551284e-01
 3.61230000e+00 -7.43866000e-01 1.27434901e-01
 3.64450000e+00 -8.35420000e-01 9.43697022e-02
 3.67850000e+00 -7.89642000e-01 1.21382657e-01
 3.71110000e+00 -7.98800000e-01 9.98976301e-02
 3.74380000e+00 -7.87354000e-01 1.60094961e-01
 3.77610000e+00 -5.74492000e-01 7.02670539e-02
 3.80910000e+00 -7.50734000e-01 7.08221507e-02
 3.84140000e+00 -7.73622000e-01 2.18579226e-01
 3.87420000e+00 -6.82070000e-01 2.82368725e-01
 3.90680000e+00 -7.16400000e-01 6.45358916e-02
 3.94010000e+00 -7.37000000e-01 8.88654446e-02
 3.97290000e+00 -7.50730000e-01 1.14325883e-01
 4.00580000e+00 -8.19396000e-01 1.18542216e-01
 4.03910000e+00 -9.81898000e-01 4.67592196e-02
 4.07170000e+00 -7.16402000e-01 1.44891499e-01
 4.10490000e+00 -7.39290000e-01 1.36995673e-01
 4.13720000e+00 -8.42286000e-01 6.94241920e-02
 4.16970000e+00 -4.87518000e-01 2.27243494e-01
 4.20320000e+00 -7.82776000e-01 7.35425879e-02
 4.23600000e+00 -6.40868000e-01 2.71420716e-01
 4.26880000e+00 -6.66046000e-01 2.10304013e-01
 4.30140000e+00 -5.10406000e-01 1.09647490e-01
 4.33390000e+00 -6.95802000e-01 1.11660609e-01
 4.36620000e+00 -7.07244000e-01 1.05321481e-01
 4.39860000e+00 -7.32424000e-01 9.97680276e-02
 4.43100000e+00 -7.80486000e-01 7.69386774e-02
 4.46430000e+00 -7.89642000e-01 1.27436472e-01
 4.49690000e+00 -7.64466000e-01 1.39552041e-01
 4.52970000e+00 -6.47734000e-01 2.21703511e-01
 4.56280000e+00 -7.50734000e-01 1.09050534e-01
 4.59510000e+00 -4.96674000e-01 2.17979106e-01
 4.62790000e+00 -5.72204000e-01 1.14727788e-01
 4.66030000e+00 -6.72914000e-01 1.53408378e-01
 4.69260000e+00 -6.59180000e-01 1.42157045e-01
 4.72590000e+00 -6.17980000e-01 2.18038035e-01
 4.75850000e+00 -5.76782000e-01 1.60137188e-01
 4.79110000e+00 -5.01252000e-01 2.42550052e-01
 4.82380000e+00 -6.45448000e-01 4.89576549e-02
 4.85620000e+00 -4.16567800e-01 2.90148328e-01
 4.88920000e+00 -3.73076000e-01 1.74423253e-01
 4.92150000e+00 -4.62341200e-01 2.79221259e-01
 4.95400000e+00 -3.82234000e-01 2.37664879e-01
 4.98690000e+00 -3.29588400e-01 2.77078161e-01
 5.01930000e+00 -3.82232000e-01 1.85519653e-01
 5.05200000e+00 -6.86600000e-03 2.16624137e-01
 5.08480000e+00 -1.60216250e-01 2.37675341e-01
 5.11690000e+00 -3.98254000e-01 1.73443904e-01
 5.14990000e+00 -1.41906000e-01 2.17826801e-01
 5.18230000e+00 -3.50188800e-01 2.39451860e-01
 5.21470000e+00 -1.78528000e-01 3.21618745e-01
 5.24790000e+00 -3.77654000e-01 1.88220757e-01
 5.28030000e+00 -2.74668000e-02 1.82854267e-01
 5.31290000e+00 -2.92970000e-01 1.99139001e-01
 5.34570000e+00 -2.31169800e-01 2.21966571e-01
 5.37810000e+00 -1.02995800e-01 1.70895682e-01
 5.41110000e+00 -1.25886400e-01 1.60829753e-01
 5.44340000e+00 1.07574000e-01 1.53027402e-01
 5.47560000e+00 9.15536000e-02 5.48839130e-02
 5.50930000e+00 1.48775750e-01 3.96451996e-02
 5.54170000e+00 2.22014000e-01 5.58294844e-02
 5.57420000e+00 2.74660000e-02 1.30132349e-01
 5.60770000e+00 3.89100000e-01 2.99408313e-01
 5.64040000e+00 2.54632500e-01 3.00990502e-02
 5.67290000e+00 1.77382250e-01 1.34273858e-01
 5.70530000e+00 6.17990000e-02 9.28320390e-02
 5.73750000e+00 2.40326600e-01 1.41557353e-01
 5.77080000e+00 1.55638400e-01 1.12011595e-01
 5.80320000e+00 2.67792000e-01 4.96192636e-02
 5.83570000e+00 1.94549800e-01 8.05152505e-02
 5.86890000e+00 2.12860000e-01 2.01913338e-01
 5.90130000e+00 1.67082400e-01 1.43301148e-01
 5.93440000e+00 2.05994000e-01 8.37050968e-02
 5.96710000e+00 1.43053750e-01 7.50451819e-02
 5.99980000e+00 2.90678600e-01 1.29373088e-01
 6.03260000e+00 3.77654000e-01 1.29472136e-01
 6.06510000e+00 2.60928000e-01 9.98984320e-02
 6.09770000e+00 3.84522000e-01 6.50397518e-02
 6.13070000e+00 2.54060000e-01 5.07951144e-02
 6.16300000e+00 2.79234000e-01 1.08146011e-01
 6.19610000e+00 2.60926000e-01 8.26854777e-02
 6.22890000e+00 3.02125800e-01 1.55782938e-01
 6.26120000e+00 2.83814000e-01 9.45101591e-02
 6.29400000e+00 5.10406000e-01 1.99470513e-01
 6.32620000e+00 4.25722000e-01 1.87069136e-01
 6.35880000e+00 3.25012000e-01 2.49104015e-01
 6.39110000e+00 1.80816000e-01 1.61112943e-01
 6.42340000e+00 4.76074000e-01 1.42843403e-01
 6.45630000e+00 3.29592000e-01 1.79016668e-01
 6.48890000e+00 3.54766000e-01 1.94044820e-01
 6.52130000e+00 3.41034000e-01 9.92422749e-02
 6.55440000e+00 3.86810000e-01 1.12827804e-01
 6.58690000e+00 3.91388000e-01 1.86363986e-01
 6.61960000e+00 3.59346000e-01 1.69088195e-01
 6.65200000e+00 4.39452000e-01 2.51978612e-01
 6.68420000e+00 5.40162000e-01 1.54262167e-01
 6.71690000e+00 3.66212000e-01 1.67606201e-01
 6.74920000e+00 4.69206000e-01 1.19205575e-01
 6.78170000e+00 3.75368000e-01 1.05635847e-01
 6.81440000e+00 5.53894000e-01 2.48051450e-01
 6.84680000e+00 3.43324000e-01 1.17548921e-01
 6.87940000e+00 4.92096000e-01 7.96998173e-02
 6.91240000e+00 3.91386000e-01 1.41416805e-01
 6.94460000e+00 3.41034600e-01 2.10770560e-01
 6.97800000e+00 4.18854000e-01 2.75605112e-02
 7.01070000e+00 3.61634000e-01 9.69712229e-02
 7.04300000e+00 3.00406500e-01 1.71119371e-01
 7.07580000e+00 4.02834000e-01 8.91605282e-02
 7.10810000e+00 4.05122000e-01 9.21237025e-02
 7.14070000e+00 4.46320000e-01 4.50564701e-02
 7.17360000e+00 5.24140000e-01 3.37540012e-02
 7.20590000e+00 3.93676000e-01 1.64373062e-01
 7.23880000e+00 3.50190000e-01 1.26559225e-01
 7.27100000e+00 4.55474000e-01 4.53436079e-02
 7.30360000e+00 3.95964000e-01 7.74509198e-02
 7.33600000e+00 3.43324000e-01 1.94379692e-01
 7.36850000e+00 3.61634600e-01 1.57871395e-01
 7.40110000e+00 3.34167600e-01 1.86191328e-01
 7.43420000e+00 4.07410000e-01 9.45757416e-02
 7.46640000e+00 3.70788000e-01 8.47178480e-02
 7.49920000e+00 2.95258000e-01 1.53196335e-01
 7.53190000e+00 4.25720000e-01 9.38157138e-02
 7.56430000e+00 2.38036000e-01 1.13117063e-01
 7.59730000e+00 3.59346000e-01 1.40532398e-01
 7.62960000e+00 3.77654000e-01 7.80382623e-02
 7.66210000e+00 3.18146000e-01 5.51227868e-02
 7.69440000e+00 4.09698000e-01 6.88522586e-02
 7.72670000e+00 3.08992000e-01 5.89114014e-02
 7.75950000e+00 3.59346000e-01 1.21003756e-01
 7.79180000e+00 4.00546000e-01 5.18161286e-02
 7.82420000e+00 3.47900000e-01 5.40410756e-02
 7.85710000e+00 3.68500000e-01 7.73674211e-02
 7.88930000e+00 3.61632000e-01 1.53237550e-01
 7.92180000e+00 3.45610600e-01 1.65326802e-01
 7.95420000e+00 2.95256000e-01 2.96227165e-02
 7.98660000e+00 2.05994000e-01 1.98547161e-01
 8.01930000e+00 3.84520000e-01 7.12843191e-02
 8.05150000e+00 3.22722000e-01 1.01202564e-01
 8.08400000e+00 3.06704600e-01 1.84779274e-01
 8.11710000e+00 3.13568000e-01 7.74474475e-02
 8.14980000e+00 4.44030000e-01 4.67648447e-02
 8.18220000e+00 3.43324000e-01 7.37211054e-02
 8.21460000e+00 3.43324000e-01 9.29725418e-02
 8.24700000e+00 2.42616000e-01 7.90399660e-02
 8.27940000e+00 3.02122000e-01 6.08788031e-02
 8.31190000e+00 3.50190000e-01 9.21222739e-02
 8.34420000e+00 2.74658000e-01 5.72190001e-02
 8.37740000e+00 3.52478000e-01 7.21051234e-02
 8.40990000e+00 2.92970000e-01 6.84750568e-02
 8.44250000e+00 2.24304000e-01 1.09348320e-01
 8.47530000e+00 2.70082000e-01 7.08264327e-02
 8.50770000e+00 2.79238000e-01 3.67256875e-02
 8.54050000e+00 2.05993000e-01 1.13000193e-01
 8.57290000e+00 2.15148600e-01 1.56996492e-01
 8.60550000e+00 2.97543333e-01 4.12627609e-02
 8.63800000e+00 2.72370000e-01 1.08990196e-01
 8.67030000e+00 2.56348600e-01 1.13463090e-01
 8.70280000e+00 2.33459600e-01 1.54302593e-01
 8.73530000e+00 2.95258000e-01 6.02303335e-02
 8.76780000e+00 2.31170000e-01 7.56489858e-02
 8.80120000e+00 2.38038000e-01 7.30101374e-02
 8.83350000e+00 2.97546000e-01 3.61914773e-02
 8.86580000e+00 2.40325800e-01 9.57477918e-02
 8.89900000e+00 2.72368000e-01 9.06178088e-02
 8.93130000e+00 2.05994000e-01 9.94386790e-02
 8.96400000e+00 2.24306000e-01 3.67278686e-02
 8.99690000e+00 2.58638000e-01 2.07870217e-02
 9.02930000e+00 2.81524000e-01 4.01337493e-02
 9.06210000e+00 1.76242000e-01 3.76069351e-02
 9.09440000e+00 1.94550000e-01 5.54760232e-02
 9.12650000e+00 2.40326000e-01 4.50558351e-02
 9.15990000e+00 2.05992000e-01 8.64002391e-02
 9.19230000e+00 1.99128000e-01 5.64151192e-02
 9.22490000e+00 1.94550000e-01 3.79542481e-02
 9.25740000e+00 1.55640600e-01 4.62021911e-02
 9.28980000e+00 1.67083000e-01 6.40256087e-02
 9.32250000e+00 1.30466000e-01 3.29704691e-02
 9.35470000e+00 1.41906600e-01 4.40252972e-02
 9.38710000e+00 1.28173800e-01 4.15772223e-02
 9.42000000e+00 1.39619800e-01 3.91456722e-02
 9.45240000e+00 1.51062000e-01 6.83762471e-02
 9.48520000e+00 1.37330000e-01 4.78754796e-02
 9.51810000e+00 1.28175000e-01 4.46191573e-02
 9.55050000e+00 1.25885600e-01 4.35778477e-02
 9.58310000e+00 1.14439800e-01 4.28187922e-02
 9.61570000e+00 8.69746000e-02 4.09431873e-02
 9.64820000e+00 1.21307000e-01 6.08798840e-02
 9.68050000e+00 1.32752600e-01 4.32762992e-02
 9.71300000e+00 1.23598400e-01 4.46174517e-02
 9.74560000e+00 1.23598600e-01 4.15778691e-02
 9.77810000e+00 1.28174400e-01 5.45257180e-02
 9.81030000e+00 8.46872000e-02 4.09447526e-02
 9.84280000e+00 1.07575600e-01 3.09196154e-02
 9.87500000e+00 1.16731800e-01 2.96232186e-02
 9.90760000e+00 9.15536000e-02 2.80335937e-02
 9.94010000e+00 1.41906000e-01 8.11652942e-02
 9.97250000e+00 1.07574600e-01 4.17351069e-02
 1.00050000e+01 1.19018600e-01 2.37295780e-02
 1.00380000e+01 9.38400000e-02 7.98613489e-02
 1.00700000e+01 1.11580000e-01 4.11290027e-02
 1.01030000e+01 1.02996400e-01 2.55882203e-02
 1.01360000e+01 8.92652000e-02 2.34551727e-02
 1.01680000e+01 9.44157500e-02 2.86125667e-02
 1.02020000e+01 8.46874000e-02 2.63482818e-02
 1.02340000e+01 7.55314000e-02 1.02358248e-02
 1.02670000e+01 7.55308000e-02 2.63461534e-02
 1.03000000e+01 6.86647500e-02 2.47223284e-02
 1.03320000e+01 1.37328000e-02 6.93289305e-02
 1.03650000e+01 8.69756000e-02 2.63466530e-02
 1.03980000e+01 6.63760000e-02 2.60967517e-02
 1.04300000e+01 8.01086000e-02 5.11797388e-02
 1.04630000e+01 5.49318000e-02 5.57129128e-02
 1.04960000e+01 7.55316000e-02 2.37321579e-02
 1.05290000e+01 5.03542000e-02 4.82826918e-02
 1.05610000e+01 4.11986000e-02 2.63464357e-02
 1.05940000e+01 6.00827500e-02 5.78861722e-02
 1.06270000e+01 2.74658000e-02 4.25128827e-02
 1.06590000e+01 5.43600000e-02 3.41745836e-02
 1.06910000e+01 5.95090000e-02 4.23584512e-02
 1.07250000e+01 6.17986000e-02 2.87257061e-02
 1.07570000e+01 1.14440000e-02 6.12734288e-02
 1.07900000e+01 2.74658000e-02 7.99470884e-02
 1.08230000e+01 1.83106000e-02 5.15618937e-02
 1.08550000e+01 7.55308000e-02 4.96198171e-02
 1.08880000e+01 5.03542000e-02 4.69069786e-02
 1.09210000e+01 8.69758000e-02 6.35125144e-02
 1.09530000e+01 2.51778000e-02 1.00227332e-01
 1.09860000e+01 4.57764000e-02 4.50555811e-02
