 3.47985000e+00 NaN NaN NaN 2.20909504e-01 3.32616733e-01 2.07146967e-01 6.68157000e-01 4.52783433e-01 NaN NaN NaN NaN NaN NaN NaN NaN NaN 4.52097899e-02 2.80576734e-02 4.39791223e-03 1.53930651e-02 1.13322083e-01 7.05348425e-02 NaN NaN NaN NaN NaN NaN NaN
 3.51360000e+00 NaN NaN NaN 6.28433775e-01 4.76251302e-01 3.56588295e-01 7.70773739e-01 6.52828377e-01 NaN NaN NaN NaN NaN NaN NaN NaN NaN 6.47356928e-03 4.37051570e-02 0.00000000e+00 0.00000000e+00 9.33530964e-02 8.21994763e-02 NaN NaN NaN NaN NaN NaN NaN
 3.54660000e+00 NaN NaN NaN 7.96229899e-01 5.75643477e-01 3.69342276e-01 4.35247763e-01 3.77459414e-01 NaN NaN NaN NaN NaN NaN NaN NaN NaN 9.56233319e-03 8.97807791e-03 0.00000000e+00 0.00000000e+00 3.96413902e-02 8.09712927e-02 NaN NaN NaN NaN NaN NaN NaN
 3.57940000e+00 NaN NaN NaN 6.56262560e-01 5.07588611e-01 4.25039580e-01 4.34254574e-01 7.37966137e-01 NaN NaN NaN NaN NaN NaN NaN NaN NaN 8.71928571e-03 1.26882593e-02 9.84440741e-03 0.00000000e+00 6.56288889e-03 5.56208333e-02 5.78849333e-02 NaN NaN NaN NaN NaN NaN
 3.61210000e+00 NaN NaN NaN 9.27542862e-02 3.05188089e-01 4.60523883e-01 1.89966881e-01 4.25313267e-01 4.66263054e-01 NaN NaN NaN NaN NaN NaN NaN NaN 5.34236941e-03 2.11883125e-02 3.04109806e-02 0.00000000e+00 0.00000000e+00 1.23251699e-02 2.93259264e-02 NaN NaN NaN NaN NaN NaN
 3.64490000e+00 NaN NaN NaN NaN 4.84577210e-01 6.50052888e-01 1.49109891e-01 1.16495473e-01 3.30419207e-01 NaN NaN NaN NaN NaN NaN NaN NaN -2.28059771e-04 8.72476426e-04 2.39440419e-02 0.00000000e+00 0.00000000e+00 1.29437255e-02 2.20530142e-02 9.93781306e-03 NaN NaN NaN NaN NaN
 3.67840000e+00 NaN NaN NaN NaN 7.13667660e-01 3.57381062e-01 2.20950429e-01 2.22483224e-02 1.20017671e-01 NaN NaN NaN NaN NaN NaN NaN NaN 1.07493059e-02 7.01807703e-03 2.17018078e-02 1.09717007e-03 0.00000000e+00 -7.61654103e-03 7.48493695e-03 1.38423957e-02 NaN NaN NaN NaN NaN
 3.71100000e+00 NaN NaN NaN 6.00474572e-01 7.05738888e-01 1.86418755e-01 1.17922789e-01 8.81422442e-02 2.55492014e-01 NaN NaN NaN NaN NaN NaN NaN NaN 3.37522857e-02 1.96888889e-02 4.98780741e-02 3.06270370e-03 0.00000000e+00 1.72279167e-03 4.41904074e-02 6.98950000e-02 NaN NaN NaN NaN NaN
 3.74370000e+00 NaN NaN NaN 1.85927996e-01 2.72100125e-01 1.85414595e-01 -1.43919399e-02 4.70475972e-02 1.92313333e-01 NaN NaN NaN NaN NaN NaN NaN NaN 8.46445662e-04 1.52920075e-02 3.40831915e-02 9.86655215e-03 0.00000000e+00 2.45730867e-03 3.64726005e-02 4.91599287e-02 NaN NaN NaN NaN NaN
 3.77635000e+00 NaN NaN NaN NaN 1.67373422e-01 2.44219165e-01 -1.20011253e-01 -1.33354585e-02 1.03351674e-01 1.59173488e-03 NaN NaN NaN NaN NaN NaN NaN 2.53152403e-03 4.57908384e-03 1.35256581e-02 2.40649944e-02 2.39546919e-03 0.00000000e+00 4.12274646e-03 1.10750415e-02 NaN NaN NaN NaN NaN
 3.80920000e+00 NaN NaN NaN NaN 3.13316081e-01 2.71397276e-01 2.15429563e-01 1.75976481e-01 3.33904203e-01 2.48194912e-01 NaN NaN NaN NaN NaN NaN NaN 1.06382436e-02 1.13744731e-02 3.36681193e-02 1.75386898e-02 4.82757805e-03 1.46760736e-03 2.07719666e-02 1.25426910e-02 NaN NaN NaN NaN NaN
 3.84175000e+00 NaN NaN NaN 5.38345996e-01 3.40375305e-01 1.32930012e-01 3.28193063e-01 1.64668983e-01 2.36389311e-01 2.43611654e-01 NaN NaN NaN NaN NaN NaN NaN 1.86288132e-02 8.77407778e-03 4.28609479e-02 8.28955214e-03 0.00000000e+00 2.96469231e-03 1.97242282e-02 2.59791872e-02 NaN NaN NaN NaN NaN
 3.87435000e+00 NaN NaN NaN 3.74133506e-01 3.19490738e-01 2.37206206e-01 3.48303410e-01 6.23571419e-02 2.48925604e-01 4.60617025e-01 NaN NaN NaN NaN NaN NaN NaN 5.63148659e-03 2.40603385e-03 1.87703952e-02 7.42719299e-03 0.00000000e+00 7.39469231e-04 7.21413675e-03 4.06913060e-02 NaN NaN NaN NaN NaN
 3.90695000e+00 NaN NaN NaN 2.12567666e-01 2.76364234e-02 -3.50455271e-02 3.98898707e-01 3.11453971e-01 4.11270077e-01 4.22546370e-01 NaN NaN NaN NaN NaN NaN NaN 1.01512063e-02 1.96892565e-03 -2.15642407e-02 5.81244814e-03 0.00000000e+00 8.80976983e-03 7.82091860e-03 4.47026431e-02 NaN NaN NaN NaN NaN
 3.94010000e+00 NaN NaN NaN 1.51479520e-01 9.78327098e-02 1.84041798e-02 1.85903329e-01 2.01053678e-01 3.71664805e-01 4.56946410e-01 NaN NaN NaN NaN NaN NaN NaN 4.21668882e-03 2.84143035e-03 1.50848640e-02 3.04095814e-02 3.70765358e-03 1.47888894e-02 2.12234156e-02 3.94089646e-02 NaN NaN NaN NaN NaN
 3.97300000e+00 NaN NaN NaN 1.36976758e-01 2.94075677e-01 1.97168997e-01 2.51231817e-01 3.14524666e-02 3.13048012e-01 4.41051838e-01 NaN NaN NaN NaN NaN NaN NaN 5.06564396e-03 3.72180376e-03 1.51149344e-02 2.80064523e-02 3.47108944e-02 9.81429231e-04 1.22717186e-02 4.82524674e-02 3.73204923e-02 NaN NaN NaN NaN
 4.00590000e+00 NaN NaN NaN 8.92848316e-02 3.38846350e-01 2.04849784e-01 4.36254030e-01 1.57373106e-01 2.56963983e-01 4.58314005e-01 NaN NaN NaN NaN NaN NaN NaN 6.77082977e-03 3.06929075e-03 7.03064804e-03 3.50626287e-02 7.34542801e-02 1.96302171e-03 2.27947438e-04 9.19945742e-02 5.90186208e-02 NaN NaN NaN NaN
 4.03910000e+00 NaN NaN NaN -3.97317354e-01 -2.03765619e-01 2.25880819e-01 3.76276263e-02 -1.22842899e-01 1.35697457e-01 3.40384836e-01 4.22483829e-01 NaN NaN NaN NaN NaN NaN 1.20904399e-02 4.15326781e-03 1.75025890e-02 3.77937663e-02 3.77897396e-02 2.02421733e-02 3.83903164e-02 7.46518619e-02 9.30101798e-02 NaN NaN NaN NaN
 4.07175000e+00 NaN NaN NaN -1.65740980e-01 -3.63592850e-01 -1.44469088e-02 7.50067487e-03 3.33704305e-01 1.04658552e-01 2.38974974e-01 4.79234070e-01 NaN NaN NaN NaN NaN NaN 1.89911446e-02 8.44149932e-03 1.21193423e-02 1.77122256e-03 4.40566259e-04 4.06393846e-02 7.63570421e-02 8.28476011e-02 1.27298766e-01 NaN NaN NaN NaN
 4.10475000e+00 NaN NaN NaN 1.79671957e-01 3.47689323e-02 -1.45411711e-01 2.22755412e-01 3.97373905e-01 1.15645113e-01 1.40585526e-01 2.56202800e-01 NaN NaN NaN NaN NaN NaN 2.26120170e-02 1.50247095e-02 -2.14108740e-04 2.35081978e-04 0.00000000e+00 0.00000000e+00 6.29260789e-03 1.38492658e-02 3.14010413e-02 8.31829497e-02 NaN NaN NaN
 4.13740000e+00 NaN NaN NaN 2.86662370e-02 9.02120363e-02 7.20388118e-03 4.43186210e-01 4.44583761e-01 2.52537657e-02 1.87907499e-01 2.01558363e-01 2.24553210e-01 NaN NaN NaN NaN NaN 1.76029090e-02 8.13199111e-03 2.16085128e-04 2.84130735e-03 2.20086838e-04 4.95237308e-04 -2.18089846e-03 -3.87308444e-03 -4.86743248e-04 1.88739600e-02 NaN NaN NaN
 4.16995000e+00 NaN NaN NaN 3.54911229e-01 2.38767628e-01 1.79138134e-01 3.25860762e-01 NaN -5.66867376e-03 4.36500521e-01 4.87437276e-01 5.71255596e-01 NaN NaN NaN NaN NaN 3.94310633e-02 1.45007502e-02 1.29179920e-03 1.75241750e-03 3.03726088e-03 1.72019654e-03 0.00000000e+00 1.14356660e-02 2.89303968e-02 8.24440660e-02 NaN NaN NaN
 4.20320000e+00 NaN NaN NaN 3.35624825e-01 2.22281894e-01 1.05740613e-01 -7.33214776e-02 NaN 7.52496641e-02 1.92886537e-01 2.27952119e-01 4.86381615e-01 NaN NaN NaN NaN NaN -2.53138095e-03 1.35634444e-02 3.06270370e-03 4.37518519e-04 4.15648148e-03 1.23062500e-03 0.00000000e+00 0.00000000e+00 -4.59392593e-03 9.25379259e-02 NaN NaN NaN
 4.23610000e+00 NaN NaN NaN 5.83035096e-02 9.87234915e-02 2.06799197e-02 -3.60072565e-02 NaN 2.24610921e-01 6.76841420e-02 1.99929972e-01 2.03468845e-02 NaN NaN NaN NaN NaN 5.23494102e-02 4.86060041e-02 1.97531247e-02 4.17329482e-03 -1.96482549e-03 -2.44615031e-04 0.00000000e+00 0.00000000e+00 2.40393190e-02 3.67584097e-02 6.68936840e-02 NaN NaN
 4.26875000e+00 NaN NaN NaN 5.47485481e-02 1.79944926e-01 -4.74585719e-03 -4.02439426e-02 NaN 2.82102700e-01 3.89554119e-02 1.00902851e-01 1.57948095e-01 NaN NaN NaN NaN NaN 5.93246091e-02 5.77278032e-02 5.81855530e-02 1.02745523e-02 6.35281860e-03 9.84833460e-04 0.00000000e+00 0.00000000e+00 5.24636856e-03 4.92348206e-02 3.87384517e-02 NaN NaN
 4.30140000e+00 NaN NaN NaN -9.62314420e-02 1.72431803e-01 4.80476400e-02 2.22462189e-02 -3.11535461e-01 1.49293591e-01 -1.96654784e-03 4.45961318e-02 1.94465485e-01 NaN NaN NaN NaN NaN 3.17695285e-02 2.58008010e-02 5.85827376e-02 6.96156033e-03 1.22842931e-02 6.36863574e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00 4.93265733e-02 4.79898589e-02 NaN NaN
 4.33395000e+00 NaN NaN NaN -2.27593493e-01 -1.15905514e-02 -2.07256582e-01 -1.82514973e-01 NaN 2.05049585e-01 8.28948327e-02 5.18980529e-02 1.06889341e-01 NaN NaN NaN NaN NaN 2.84203817e-02 5.35607656e-02 9.88427162e-02 3.91287494e-02 8.75788442e-04 1.45231252e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.05553858e-02 2.59079198e-02 NaN NaN
 4.36630000e+00 NaN NaN NaN NaN 9.82091261e-02 -5.52556534e-02 -1.99290123e-01 9.55606860e-03 -1.12772586e-02 -2.87832300e-02 -6.33227811e-02 1.67694453e-01 NaN NaN NaN NaN NaN 1.23758571e-02 7.83171111e-02 1.46792593e-01 9.42875556e-02 2.38456667e-02 8.36766667e-03 -4.37518519e-04 0.00000000e+00 0.00000000e+00 2.38452593e-02 6.43165185e-02 NaN NaN
 4.39870000e+00 NaN NaN NaN NaN 2.65969725e-01 6.04739942e-02 -1.73044274e-01 -6.69660820e-03 1.26407621e-01 4.89313285e-02 -1.43915013e-01 6.03326769e-03 NaN NaN NaN NaN NaN 7.59433333e-03 2.53768889e-02 1.06757963e-01 9.45060000e-02 5.90669630e-02 1.23050000e-03 4.37592593e-04 0.00000000e+00 0.00000000e+00 5.68785185e-03 7.21919259e-02 7.24548000e-02 NaN
 4.43130000e+00 NaN NaN NaN 2.27840438e-01 1.75884769e-01 -2.23785040e-02 -1.50967610e-01 -9.35870492e-02 -5.66491968e-03 5.63922578e-02 -3.31700706e-03 9.73358137e-02 NaN NaN NaN NaN NaN 5.50045045e-04 5.27402069e-03 1.11826443e-02 -1.24567367e-03 1.33147568e-02 -6.36122372e-03 -2.34914147e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.38314428e-02 2.58968734e-02 NaN
 4.46435000e+00 NaN NaN NaN 2.66733156e-01 1.48669803e-01 -4.06592398e-02 1.66848110e-02 2.66499392e-02 8.94182714e-02 7.74734736e-03 1.56154889e-01 2.10287168e-01 NaN NaN NaN NaN NaN 3.09448297e-03 -1.74743894e-03 -3.56703710e-02 -6.19147408e-02 -3.01875979e-02 -1.28008812e-02 -1.11630215e-02 2.18439112e-04 0.00000000e+00 0.00000000e+00 -4.00429952e-02 -3.77393733e-02 NaN
 4.49685000e+00 NaN NaN NaN 2.00089217e-01 2.31798112e-01 2.94866881e-02 1.43842518e-02 9.56949279e-02 1.58255974e-01 1.77815408e-01 1.29683466e-01 2.54652369e-01 NaN NaN NaN NaN NaN 3.09845706e-03 3.56729124e-03 -6.45723432e-03 -4.54241138e-02 -2.99488942e-02 -7.62002166e-03 -2.17924148e-03 4.35877812e-04 0.00000000e+00 0.00000000e+00 -2.05051339e-02 -1.56564666e-02 NaN
 4.52975000e+00 NaN NaN NaN 2.28324437e-01 3.18064682e-01 9.66170181e-02 1.06987289e-01 1.42550299e-01 2.44141491e-01 3.21489672e-01 1.54927799e-01 3.35664073e-01 NaN NaN NaN NaN NaN 4.78600746e-03 1.41690937e-02 -5.44624212e-03 -3.92648947e-02 -2.56052032e-02 -7.64782463e-03 -2.42436567e-03 -6.61194030e-04 0.00000000e+00 -1.76317164e-03 -1.75924610e-02 -1.28933396e-02 NaN
 4.56280000e+00 NaN NaN NaN 1.89990636e-01 1.05096034e-01 5.93187835e-02 8.25374062e-02 7.40466081e-03 1.71963212e-01 8.25314704e-02 1.59666245e-01 2.63031910e-01 NaN NaN NaN NaN NaN 5.34428571e-03 -4.15655556e-03 -4.59405556e-02 -4.83468519e-02 -2.27515185e-02 -8.12162500e-03 -4.37529630e-03 -1.31259259e-03 0.00000000e+00 -5.25033333e-03 -3.50022593e-02 NaN NaN
 4.59520000e+00 NaN NaN NaN 1.30540242e-01 1.13372288e-01 1.10166630e-01 6.51889903e-02 1.44598558e-01 2.65527051e-01 1.20889566e-01 1.20890784e-01 3.14269467e-01 NaN NaN NaN NaN NaN 3.66007011e-03 -4.86784117e-03 -1.68783674e-02 -1.35405910e-02 -1.39874308e-02 2.49144939e-04 1.31259237e-03 0.00000000e+00 0.00000000e+00 -2.42385481e-03 -1.68703524e-02 NaN NaN
 4.62790000e+00 NaN NaN NaN 2.63182441e-01 9.85005375e-02 7.18998851e-02 1.19758476e-01 2.37520596e-01 3.57463798e-01 2.41778157e-01 1.71356906e-01 2.78451785e-01 NaN NaN NaN NaN NaN 2.53157143e-03 9.82413983e-03 -1.75724988e-02 -2.03411087e-02 -1.35337162e-02 4.99781154e-04 8.72418462e-04 0.00000000e+00 0.00000000e+00 2.40102256e-03 -1.27138383e-02 -1.38063436e-02 NaN
 4.66035000e+00 NaN NaN NaN 2.10117016e-01 3.28937090e-02 -1.79387877e-02 1.15040205e-01 2.73625412e-01 8.89435181e-02 NaN 1.31129616e-01 1.77802301e-01 NaN NaN NaN NaN NaN 2.24898347e-03 -1.11407064e-03 -2.42068923e-02 -9.14242438e-03 -2.17956430e-03 3.20063947e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00 -1.32167078e-03 -1.77047709e-02 NaN NaN
 4.69295000e+00 NaN NaN NaN 5.58650421e-03 1.54857718e-02 -2.17037759e-02 -4.40877820e-02 -7.26071909e-02 NaN 2.12871426e-01 -1.09457353e-02 1.16607672e-01 NaN NaN NaN NaN NaN 1.96773295e-03 1.69795762e-03 2.00739576e-02 2.59629977e-02 3.05478328e-03 3.69170852e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00 -1.11253787e-03 4.30529413e-03 NaN NaN
 4.72595000e+00 NaN NaN NaN -8.49760611e-02 1.57155620e-02 1.02881372e-01 -1.77219579e-01 -2.55017814e-01 NaN 2.33262018e-01 -3.27483936e-02 1.06717419e-01 NaN NaN NaN NaN NaN 1.96812644e-03 2.58155809e-02 4.39725376e-02 4.85524926e-02 7.43932177e-03 2.21270710e-03 0.00000000e+00 0.00000000e+00 1.97194617e-03 4.80907816e-03 2.36082120e-02 2.88819845e-02 NaN
 4.75835000e+00 NaN NaN NaN NaN 5.84304281e-02 2.73864007e-02 -6.39181110e-02 -1.26433315e-01 -1.88353195e-01 -9.66137189e-02 -1.11630195e-01 7.29903314e-02 NaN NaN NaN NaN NaN 3.95200197e-03 2.07514470e-02 4.17679072e-02 4.71055449e-02 2.61101957e-02 2.22858888e-03 1.97792049e-03 6.59344037e-04 3.92874618e-03 0.00000000e+00 6.81288634e-03 4.09563459e-02 NaN
 4.79110000e+00 NaN NaN NaN NaN 1.26471686e-01 1.54088607e-01 1.09909364e-01 2.32981381e-03 3.77714460e-02 9.01819058e-02 -1.48716637e-02 -2.42216692e-03 NaN NaN NaN NaN NaN 7.57889808e-03 5.23836518e-03 2.04772575e-02 5.12467798e-02 4.43156619e-02 5.15032546e-03 5.68655488e-03 2.84937263e-03 0.00000000e+00 0.00000000e+00 1.24215711e-02 2.20778841e-02 NaN
 4.82380000e+00 NaN NaN NaN NaN 1.18245071e-02 1.20051136e-01 1.51828251e-01 6.97954251e-02 1.18715599e-01 2.33059000e-01 1.19371073e-01 1.98180485e-01 NaN NaN NaN NaN NaN 3.09760484e-03 3.51379590e-03 -8.31565538e-03 -6.15091214e-03 1.44423723e-02 3.47137192e-03 3.48945231e-03 3.05331692e-03 0.00000000e+00 0.00000000e+00 -2.40102256e-03 -2.46722462e-03 NaN
 4.85630000e+00 NaN NaN NaN -2.79636960e-02 -1.06977580e-02 1.58770815e-02 6.14433956e-02 1.76283658e-02 -1.73567387e-02 6.08162606e-02 7.29065831e-02 1.40302209e-01 NaN NaN NaN NaN NaN 5.05791837e-03 6.57101655e-03 -1.79525262e-03 1.18711223e-02 1.85776744e-02 1.25472200e-02 3.91380311e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00 6.08421783e-03 5.87075988e-03 NaN
 4.88915000e+00 NaN NaN NaN -1.82694073e-01 -1.24793086e-01 -1.31486778e-02 -5.32462321e-02 -1.55308442e-01 -1.04150818e-01 1.58610780e-02 2.33704465e-02 -6.24317513e-02 NaN NaN NaN NaN NaN 5.62031526e-03 2.83889901e-03 8.73033659e-03 6.32147865e-02 5.41722948e-02 2.21875164e-02 1.02747994e-02 1.75825069e-03 4.39544067e-03 0.00000000e+00 1.83702562e-02 2.52931597e-02 NaN
 4.92160000e+00 NaN NaN NaN -2.44560452e-01 -2.20188540e-01 -1.69242383e-01 3.86682736e-02 -1.64254324e-01 -2.37733030e-01 -2.53097969e-01 -2.00183843e-01 -1.59666487e-01 NaN NaN NaN NaN NaN 3.93972568e-03 1.09523108e-03 0.00000000e+00 3.97540450e-02 1.21438308e-01 5.22177358e-02 1.59966200e-02 1.44667399e-02 8.73694956e-03 0.00000000e+00 1.20205920e-02 4.72913613e-02 NaN
 4.95415000e+00 NaN NaN NaN -1.78347494e-01 -1.45883021e-01 -3.13153029e-01 -1.05433250e-01 -1.84913424e-01 -3.39319319e-01 -3.93079912e-01 -2.80983167e-01 -2.34051625e-01 NaN NaN NaN NaN NaN 3.37801709e-03 6.33754874e-03 0.00000000e+00 0.00000000e+00 9.15145706e-02 1.01856278e-01 4.19899879e-02 5.07258572e-02 9.82923466e-03 0.00000000e+00 3.06501534e-03 6.78233776e-02 8.13791043e-02
 4.98685000e+00 NaN NaN NaN -7.06530265e-02 -2.28727262e-02 -1.88915037e-01 -2.51952554e-01 -5.44088596e-02 -1.47975906e-01 -1.19225674e-01 3.19854158e-03 -4.37058424e-02 NaN NaN NaN NaN NaN 1.41281311e-02 1.20180250e-02 1.09883231e-03 0.00000000e+00 0.00000000e+00 1.00203349e-01 6.03856488e-02 6.09177380e-02 3.52470545e-02 2.19781346e-04 0.00000000e+00 3.75285464e-02 6.20046391e-02
 5.01935000e+00 NaN NaN NaN 6.12496794e-02 1.27029031e-01 1.16159332e-02 5.00898400e-02 -6.33151634e-02 1.18955843e-01 1.45790100e-02 3.18419579e-02 1.83585705e-01 NaN NaN NaN NaN NaN 2.66968831e-02 1.30549603e-03 2.18593116e-03 0.00000000e+00 0.00000000e+00 -9.13385578e-03 2.75092286e-02 1.08015286e-03 2.46864748e-02 4.37215839e-04 0.00000000e+00 -6.78411853e-03 -5.70898706e-03
 5.05205000e+00 NaN NaN NaN NaN 2.89736401e-02 3.48253300e-02 1.06973485e-01 -8.16250973e-02 -3.58904413e-03 -6.51251669e-02 -4.63133047e-02 NaN NaN NaN NaN NaN NaN -2.50342341e-03 -6.54110710e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00 -5.82978383e-02 -4.75404481e-02 -3.70891463e-02 -3.41548842e-02 -2.66867470e-03 0.00000000e+00 -1.51816451e-02 -2.88117299e-02
 5.08480000e+00 NaN NaN NaN NaN 9.00913208e-02 1.05436001e-01 9.96530278e-02 -1.00371436e-01 -5.53644596e-02 -8.88751449e-02 -2.52837664e-02 1.17996126e-01 NaN NaN NaN NaN NaN 1.41346071e-03 -3.05165417e-03 0.00000000e+00 0.00000000e+00 -8.41687500e-03 -6.87199312e-02 -4.18300583e-02 -5.48489694e-02 -4.06245319e-02 -5.21755556e-03 0.00000000e+00 -2.20513958e-02 -2.01750141e-02
 5.11685000e+00 NaN NaN NaN 1.14911533e-01 1.26604235e-01 1.45780358e-01 4.81733039e-02 -1.15407261e-01 -1.69462228e-02 7.79842694e-02 7.64550127e-02 3.88351587e-02 NaN NaN NaN NaN NaN 3.36894948e-03 -2.26966633e-04 0.00000000e+00 0.00000000e+00 -1.92944998e-02 -2.54486688e-02 -7.27417243e-03 -3.55365362e-03 2.64022900e-03 0.00000000e+00 0.00000000e+00 -1.14041606e-02 -1.21840191e-02
 5.14965000e+00 NaN NaN NaN NaN 3.40133609e-02 -7.76169949e-02 3.88947451e-03 1.86636474e-03 -5.22369377e-02 7.66137928e-02 1.36674745e-02 -5.97334353e-02 NaN NaN NaN NaN NaN 4.22306116e-03 1.09794003e-03 0.00000000e+00 0.00000000e+00 -4.71749066e-04 1.73969817e-02 6.13046177e-03 1.22428235e-02 -2.23758240e-04 0.00000000e+00 0.00000000e+00 -2.63128050e-03 -4.51605505e-06
 5.18235000e+00 NaN NaN NaN NaN -2.19750897e-01 -2.13047417e-01 -6.59445440e-02 6.60682040e-02 -1.38034592e-01 -1.10905487e-01 -2.28785787e-01 -1.07492168e-01 NaN NaN NaN NaN NaN 5.34851758e-03 -4.37144957e-04 8.76420342e-04 0.00000000e+00 9.61822530e-03 6.12971940e-02 1.62074769e-02 3.52512874e-02 2.84527214e-03 0.00000000e+00 0.00000000e+00 9.42132393e-03 1.66178389e-02
 5.21490000e+00 NaN NaN NaN -1.67464666e-01 -2.70510140e-01 -2.53258403e-01 -2.53191815e-01 -1.00603535e-01 -1.42706358e-01 -1.07850533e-01 -1.81703470e-01 -1.52461691e-01 NaN NaN NaN NaN NaN 2.15928346e-02 1.23939000e-02 1.10316109e-03 0.00000000e+00 0.00000000e+00 5.96944795e-02 6.48256781e-02 5.87235701e-02 2.09014455e-02 0.00000000e+00 0.00000000e+00 2.23498325e-02 5.11827987e-02
 5.24780000e+00 NaN NaN NaN 2.68352880e-02 -7.22043629e-02 -2.48575096e-01 -2.12774837e-01 -2.17357272e-01 2.40227573e-02 -1.09379548e-01 -1.56495129e-02 -1.25423186e-01 NaN NaN NaN NaN NaN 2.89710000e-02 4.52844444e-02 1.96886667e-02 5.90662963e-03 0.00000000e+00 9.84416667e-03 8.66313333e-02 3.08457778e-02 5.66594815e-02 1.85950741e-02 0.00000000e+00 7.00044444e-03 4.52841111e-02
 5.28035000e+00 NaN NaN NaN 1.62240783e-02 2.73065352e-03 -1.64570001e-01 -1.77015401e-01 -1.68300967e-01 3.72703666e-03 1.03760414e-02 8.46136318e-02 6.74761011e-02 NaN NaN NaN NaN NaN 1.40555772e-03 6.25640740e-02 4.55298691e-02 1.18224026e-02 0.00000000e+00 0.00000000e+00 2.36407786e-02 3.56612277e-02 5.16446304e-02 4.22427368e-02 0.00000000e+00 0.00000000e+00 2.14493868e-02
