 5.98900000e+00 6.67139077e+01 6.81133575e+01 6.89526294e+01
 6.02170000e+00 6.50353639e+01 6.58746358e+01 6.72740856e+01
 6.05420000e+00 6.39160030e+01 6.39160030e+01 6.39160030e+01
 6.08670000e+00 6.33558251e+01 6.47552749e+01 6.61547247e+01
 6.11970000e+00 6.11171033e+01 6.22364642e+01 6.33558251e+01
 6.15220000e+00 6.11171033e+01 6.22364642e+01 6.33558251e+01
 6.18480000e+00 6.05579204e+01 6.11171033e+01 6.16772813e+01
 6.21790000e+00 5.88783816e+01 5.94385595e+01 5.99977425e+01
 6.25050000e+00 5.80403949e+01 5.83209128e+01 5.86009325e+01
 6.28320000e+00 5.71998378e+01 5.71998378e+01 5.71998378e+01
 6.31550000e+00 5.60804769e+01 5.71998378e+01 5.83191987e+01
 6.34810000e+00 5.44009381e+01 5.49611161e+01 5.55202990e+01
 6.38030000e+00 5.38417552e+01 5.41213467e+01 5.44009381e+01
 6.41260000e+00 5.38417552e+01 5.44014356e+01 5.49611161e+01
 6.44520000e+00 5.32815773e+01 5.41213467e+01 5.49611161e+01
 6.47790000e+00 5.25360966e+01 5.32827637e+01 5.40290996e+01
 6.51050000e+00 5.17928957e+01 5.24467453e+01 5.30999333e+01
 6.54340000e+00 5.10428555e+01 5.16030335e+01 5.21622164e+01
 6.57620000e+00 4.93643117e+01 4.99234947e+01 5.04836726e+01
 6.60870000e+00 4.88041338e+01 4.93643117e+01 4.99234947e+01
 6.64130000e+00 4.82449509e+01 4.85245423e+01 4.88041338e+01
 6.67350000e+00 4.71255900e+01 4.85245423e+01 4.99234947e+01
 6.70600000e+00 4.65654121e+01 4.71255900e+01 4.76847729e+01
 6.73850000e+00 4.71255900e+01 4.82449509e+01 4.88041338e+01
 6.77080000e+00 4.60062291e+01 4.65654121e+01 4.71255900e+01
 6.80380000e+00 4.48868683e+01 4.48868683e+01 4.48868683e+01
 6.83610000e+00 4.43266903e+01 4.57261402e+01 4.71255900e+01
 6.86840000e+00 4.26481465e+01 4.37675074e+01 4.48868683e+01
 6.90170000e+00 4.09686077e+01 4.20879686e+01 4.32073295e+01
 6.93390000e+00 3.92900639e+01 4.04094248e+01 4.15287856e+01
 6.96670000e+00 3.70513422e+01 3.78906141e+01 3.87298860e+01
 6.99990000e+00 3.64911643e+01 3.73309337e+01 3.81707030e+01
 7.03220000e+00 3.48126204e+01 3.64911643e+01 3.76105251e+01
 7.06500000e+00 3.31330817e+01 3.42524425e+01 3.53718034e+01
 7.09730000e+00 3.20137208e+01 3.28534902e+01 3.36932596e+01
 7.12960000e+00 3.08943599e+01 3.14545378e+01 3.20137208e+01
 7.16280000e+00 2.92158161e+01 3.00550880e+01 3.20137208e+01
 7.19520000e+00 2.80964552e+01 2.89357272e+01 2.97749991e+01
 7.22770000e+00 2.64169165e+01 2.75362773e+01 2.86556382e+01
 7.26030000e+00 2.58577335e+01 2.66970054e+01 2.75362773e+01
 7.29260000e+00 2.41781947e+01 2.47383726e+01 2.52975556e+01
 7.32530000e+00 2.30588339e+01 2.38986033e+01 2.47383726e+01
 7.35760000e+00 2.19394730e+01 2.27792424e+01 2.36190118e+01
 7.39010000e+00 2.08201121e+01 2.19394730e+01 2.30588339e+01
 7.42350000e+00 1.97007513e+01 2.08201121e+01 2.19394730e+01
 7.45570000e+00 1.85813904e+01 1.99808402e+01 2.13802900e+01
 7.48800000e+00 1.74620295e+01 1.88614794e+01 2.02609292e+01
 7.52100000e+00 1.63426687e+01 1.80222074e+01 1.97007513e+01
 7.55340000e+00 1.46641248e+01 1.63426687e+01 1.80222074e+01
 7.58630000e+00 1.35447640e+01 1.43840359e+01 1.52233078e+01
 7.61890000e+00 1.24254031e+01 1.43840359e+01 2.02609292e+01
 7.65120000e+00 1.18652252e+01 1.52238053e+01 1.69028466e+01
 7.68370000e+00 1.13060422e+01 1.29845861e+01 1.46641248e+01
 7.71600000e+00 1.13060422e+01 1.29845861e+01 1.46641248e+01
 7.74850000e+00 1.13060422e+01 1.29845861e+01 1.46641248e+01
 7.78100000e+00 1.13060422e+01 1.29845861e+01 1.46641248e+01
